"","ships","canals","ports","locks"
"GermanH_255_2007",-0.397769508864082,0.0293101214344127,-0.541494254,0.169240002
"GermanH_119_2007",-0.397769508864082,0.0293101214344127,-0.541494254,0.169240002
"GermanH_120_2007",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_121_2007",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_258_2007",-0.546141352606866,-0.443238204198969,-0.541494254,-0.599130499
"GermanH_259_2007",-0.543223475697329,-0.811501857980558,-0.541494254,-0.599130499
"GermanH_260_2007",-0.543223475697329,-0.811501857980558,-0.541494254,-0.599130499
"GermanH_107_2007",-0.548514559010274,-0.500620751133168,-0.541494254,-0.599130499
"GermanH_261_2007",-0.548514559010274,-0.500620751133168,-0.541494254,-0.599130499
"GermanH_141_2007",-0.255761578867602,-0.646002620045485,-0.541494254,0.169240002
"GermanH_262_2007",-0.543139509330722,-0.494568484787703,-0.541494254,-0.599130499
"GermanH_15_2007",2.63653437163681,-0.154026977209732,2.955928569,2.474351505
"GermanH_12_2007",-0.356733451888154,0.158602332598067,-0.541494254,0.169240002
"GermanH_263_2007",-0.548525785142546,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_264_2007",0.1949482861642,-0.634374873184984,-0.541494254,-0.599130499
"GermanH_265_2007",-0.497024589887433,-0.690796885893978,-0.541494254,-0.599130499
"GermanH_266_2007",-0.542522353729628,-0.452166855703473,-0.541494254,0.169240002
"GermanH_267_2007",-0.497024589887433,-0.690796885893978,-0.541494254,0.169240002
"GermanH_268_2007",-0.548460673575369,-0.65965023326314,-0.541494254,-0.599130499
"GermanH_269_2007",-0.548514967233266,-0.422571250888183,-0.541494254,-0.599130499
"GermanH_17_2007",-0.548437404864841,-0.714416072248321,-0.541494254,-0.599130499
"GermanH_270_2007",-0.548512415839568,-0.0743341883916626,-0.541494254,-0.599130499
"GermanH_271_2007",-0.548525785142546,-0.0992484822215104,-0.541494254,-0.599130499
"GermanH_105_2007",-0.548512415839568,-0.0743341883916626,-0.541494254,-0.599130499
"GermanH_272_2007",-0.547681685113115,-0.492088084459178,-0.541494254,-0.599130499
"GermanH_273_2007",0.393416312454254,-0.053982454164966,1.207217158,0.169240002
"GermanH_274_2007",-0.548457713958679,-0.468259545252308,-0.541494254,-0.599130499
"GermanH_275_2007",0.393416312454254,-0.053982454164966,1.207217158,0.169240002
"GermanH_276_2007",0.474840740828024,-0.595004973765082,1.207217158,0.169240002
"GermanH_277_2007",0.474840740828024,-0.595004973765082,-0.541494254,0.937610503
"GermanH_278_2007",-0.094703219798973,-0.592064938429191,1.207217158,0.937610503
"GermanH_279_2007",-0.094703219798973,-0.592064938429191,2.955928569,0.937610503
"GermanH_280_2007",0.393416312454254,-0.053982454164966,1.207217158,0.937610503
"GermanH_281_2007",0.393416312454254,-0.053982454164966,4.704639981,0.169240002
"GermanH_283_2007",0.393416312454254,-0.053982454164966,2.955928569,0.169240002
"GermanH_284_2007",0.393416312454254,-0.053982454164966,1.207217158,0.937610503
"GermanH_285_2007",-0.49105477665844,-0.183974341351875,-0.541494254,0.169240002
"GermanH_210_2007",2.37729049823537,-0.223825486168737,-0.541494254,-0.599130499
"GermanH_212_2007",2.42410611509445,-0.47221354147805,1.207217158,-0.599130499
"GermanH_214_2007",2.42410611509445,-0.47221354147805,1.207217158,-0.599130499
"GermanH_216_2007",3.51071347739616,-0.574355629572732,1.207217158,-0.599130499
"GermanH_220_2007",2.56787703262243,-0.77492257197764,-0.541494254,-0.599130499
"GermanH_36_2007",-0.390219098054053,-0.480778676616664,-0.541494254,0.169240002
"GermanH_124_2007",-0.548436282251614,-0.424102503868891,-0.541494254,-0.599130499
"GermanH_125_2007",-0.544174759776021,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_286_2007",2.63653437163681,-0.154026977209732,2.955928569,0.937610503
"GermanH_225_2007",3.60374406813323,-0.45508184343446,-0.541494254,-0.599130499
"GermanH_226_2007",2.63653437163681,-0.154026977209732,2.955928569,0.937610503
"GermanH_288_2007",2.30283363213076,-0.499472139536871,-0.541494254,-0.599130499
"GermanH_227_2007",2.30283363213076,-0.499472139536871,1.207217158,-0.599130499
"GermanH_289_2007",2.30283363213076,-0.499472139536871,1.207217158,0.169240002
"GermanH_229_2007",2.30283363213076,-0.499472139536871,2.955928569,0.169240002
"GermanH_291_2007",2.17684936285497,-0.114205374817796,-0.541494254,-0.599130499
"GermanH_292_2007",-0.543223475697329,-0.811501857980558,-0.541494254,-0.599130499
"GermanH_293_2007",-0.548512109672324,1.26657696615063,-0.541494254,-0.599130499
"GermanH_142_2007",-0.383514615091901,-0.559269550561007,-0.541494254,-0.599130499
"GermanH_43_2007",-0.237005236700352,0.466030888866654,2.955928569,-0.599130499
"GermanH_123_2007",-0.546945157965343,-0.156671394402176,-0.541494254,-0.599130499
"GermanH_53_2007",-0.54847047092717,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_21_2008",-0.546141352606866,-0.443238204198969,-0.541494254,-0.599130499
"GermanH_132_2008",-0.547204000938253,-0.693479077201346,-0.541494254,-0.599130499
"GermanH_12_2008",-0.356733451888154,0.158602332598067,-0.541494254,0.169240002
"GermanH_264_2008",0.1949482861642,-0.634374873184984,-0.541494254,-0.599130499
"GermanH_294_2008",-0.548525785142546,0.286946348258144,-0.541494254,-0.599130499
"GermanH_266_2008",-0.542522353729628,-0.452166855703473,-0.541494254,0.169240002
"GermanH_267_2008",-0.497024589887433,-0.690796885893978,-0.541494254,0.169240002
"GermanH_297_2008",-0.489091321021286,-0.306186135750342,-0.541494254,-0.599130499
"GermanH_298_2008",-0.489091321021286,-0.306186135750342,-0.541494254,-0.599130499
"GermanH_299_2008",0.488756243107688,-0.110487189189099,-0.541494254,0.169240002
"GermanH_300_2008",0.488756243107688,-0.110487189189099,1.207217158,0.169240002
"GermanH_301_2008",0.488756243107688,-0.110487189189099,1.207217158,0.169240002
"GermanH_302_2008",0.488756243107688,-0.110487189189099,1.207217158,0.169240002
"GermanH_303_2008",0.488756243107688,-0.110487189189099,1.207217158,0.169240002
"GermanH_92_2008",0.488756243107688,-0.110487189189099,1.207217158,0.169240002
"GermanH_38_2008",-0.526928718170078,0.169085081345034,2.955928569,-0.599130499
"GermanH_44_2008",-0.237005236700352,0.466030888866654,-0.541494254,0.169240002
"GermanH_304_2008",-0.116891662070051,0.0913100118957879,2.955928569,0.169240002
"GermanH_119_2008",-0.397769508864082,0.0293101214344127,-0.541494254,0.169240002
"GermanH_120_2008",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_121_2008",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_118_2008",-0.535068386621948,-0.714129549505387,-0.541494254,-0.599130499
"GermanH_305_2008",-0.178742901214068,0.157185265672648,1.207217158,-0.599130499
"GermanH_306_2008",-0.178742901214068,0.157185265672648,-0.541494254,-0.599130499
"GermanH_307_2008",-0.13990281960914,0.0321659890620595,1.207217158,-0.599130499
"GermanH_122_2008",-0.465603245746002,-0.817223376079428,-0.541494254,-0.599130499
"GermanH_124_2008",-0.548436282251614,-0.424102503868891,-0.541494254,-0.599130499
"GermanH_123_2008",-0.546945157965343,-0.156671394402176,-0.541494254,-0.599130499
"GermanH_37_2008",-0.210984003047934,-0.373789110209708,-0.541494254,-0.599130499
"GermanH_40_2008",-0.210984003047934,-0.373789110209708,-0.541494254,-0.599130499
"GermanH_125_2008",-0.544174759776021,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_76_2008",-0.495343983796773,-0.611907735642247,-0.541494254,0.937610503
"GermanH_309_2008",-0.548515906146147,-0.365058283666383,-0.541494254,-0.599130499
"GermanH_137_2008",-0.358630035496479,-0.309687248012122,1.207217158,-0.599130499
"GermanH_144_2008",-0.541273595515764,-0.331727166131882,-0.541494254,-0.599130499
"GermanH_136_2008",-0.453547021616566,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_138_2008",-0.358630035496479,-0.309687248012122,1.207217158,-0.599130499
"GermanH_310_2008",-0.437359183814188,0.338723872252381,-0.541494254,0.169240002
"GermanH_129_2008",-0.548514661066022,-0.670566458927624,-0.541494254,-0.599130499
"GermanH_311_2008",-0.485361034433164,-0.448094936552464,1.207217158,-0.599130499
"GermanH_312_2008",-0.485361034433164,-0.448094936552464,1.207217158,-0.599130499
"GermanH_313_2008",-0.546516201327887,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_314_2008",-0.546516201327887,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_134_2008",-0.535068386621948,-0.714129549505387,-0.541494254,0.169240002
"GermanH_315_2008",-0.546474480938134,0.371778637675918,-0.541494254,-0.599130499
"GermanH_43_2008",-0.237005236700352,0.466030888866654,2.955928569,-0.599130499
"GermanH_316_2008",-0.542293918266814,-0.745130287939608,1.207217158,-0.599130499
"GermanH_317_2008",-0.542293918266814,-0.745130287939608,-0.541494254,-0.599130499
"GermanH_318_2008",-0.542293918266814,-0.745130287939608,-0.541494254,-0.599130499
"GermanH_135_2008",-0.535068386621948,-0.714129549505387,-0.541494254,-0.599130499
"GermanH_56_2008",-0.514667862060474,-0.138136149146722,-0.541494254,-0.599130499
"GermanH_58_2008",-0.514667862060474,-0.138136149146722,-0.541494254,-0.599130499
"GermanH_59_2008",-0.514667862060474,-0.138136149146722,-0.541494254,-0.599130499
"GermanH_319_2008",-0.546474480938134,0.371778637675918,-0.541494254,-0.599130499
"GermanH_60_2008",-0.514667862060474,-0.138136149146722,-0.541494254,-0.599130499
"GermanH_61_2008",-0.514667862060474,-0.138136149146722,-0.541494254,-0.599130499
"GermanH_62_2008",-0.408635691533666,-0.350509326833845,-0.541494254,-0.599130499
"GermanH_320_2008",-0.548518396306396,-0.446741995726017,-0.541494254,-0.599130499
"GermanH_321_2008",-0.111968885704685,-0.667731126458114,-0.541494254,-0.599130499
"GermanH_322_2008",-0.453900362088711,-0.662474936805305,-0.541494254,-0.599130499
"GermanH_323_2008",-0.453900362088711,-0.662474936805305,-0.541494254,-0.599130499
"GermanH_324_2008",-0.453900362088711,-0.662474936805305,-0.541494254,-0.599130499
"GermanH_325_2008",-0.453900362088711,-0.662474936805305,-0.541494254,-0.599130499
"GermanH_326_2008",-0.485361034433164,-0.448094936552464,-0.541494254,-0.599130499
"GermanH_327_2008",-0.485361034433164,-0.448094936552464,-0.541494254,-0.599130499
"GermanH_142_2008",-0.383514615091901,-0.559269550561007,-0.541494254,-0.599130499
"GermanH_328_2008",-0.548517396160067,0.58327786371017,-0.541494254,-0.599130499
"GermanH_80_2008",-0.536156197818544,-0.536969708456793,-0.541494254,0.169240002
"GermanH_329_2008",-0.519252472622855,-0.346980152793735,1.207217158,-0.599130499
"GermanH_330_2008",-0.523326771787761,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_141_2008",-0.255761578867602,-0.646002620045485,-0.541494254,0.169240002
"GermanH_331_2008",-0.372893297839991,-0.66511565238126,-0.541494254,-0.599130499
"GermanH_332_2008",-0.372893297839991,-0.66511565238126,-0.541494254,-0.599130499
"GermanH_49_2008",-0.210984003047934,-0.373789110209708,-0.541494254,-0.599130499
"GermanH_333_2008",-0.548517692121736,-0.712463575311253,-0.541494254,-0.599130499
"GermanH_71_2009",-0.548501904097531,-0.641346832587066,-0.541494254,-0.599130499
"GermanH_122_2009",-0.465603245746002,-0.817223376079428,-0.541494254,-0.599130499
"GermanH_334_2009",-0.54848424845314,-0.57400591494832,-0.541494254,-0.599130499
"GermanH_69_2009",-0.548479758000231,-0.134631828817319,-0.541494254,-0.599130499
"GermanH_147_2009",-0.546474480938134,0.371778637675918,-0.541494254,-0.599130499
"GermanH_196_2009",-0.535980352703193,-0.0233779649624372,-0.541494254,-0.599130499
"GermanH_205_2009",-0.535980352703193,-0.0233779649624372,-0.541494254,-0.599130499
"GermanH_206_2009",-0.546474480938134,0.371778637675918,-0.541494254,-0.599130499
"GermanH_118_2009",-0.535068386621948,-0.714129549505387,-0.541494254,-0.599130499
"GermanH_286_2009",2.63653437163681,-0.154026977209732,2.955928569,0.937610503
"GermanH_287_2009",2.63653437163681,-0.154026977209732,6.453351393,-0.599130499
"GermanH_38_2009",-0.526928718170078,0.169085081345034,2.955928569,-0.599130499
"GermanH_44_2009",-0.237005236700352,0.466030888866654,-0.541494254,0.169240002
"GermanH_124_2009",-0.548436282251614,-0.424102503868891,-0.541494254,-0.599130499
"GermanH_337_2009",-0.372893297839991,-0.66511565238126,-0.541494254,-0.599130499
"GermanH_292_2009",-0.543223475697329,-0.811501857980558,-0.541494254,-0.599130499
"GermanH_133_2009",-0.548517192048571,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_202_2009",-0.547828705603021,-0.737321833718168,-0.541494254,-0.599130499
"GermanH_319_2009",-0.546474480938134,0.371778637675918,-0.541494254,-0.599130499
"GermanH_127_2009",-0.548518824940538,-0.756827431295891,-0.541494254,-0.599130499
"GermanH_129_2009",-0.548514661066022,-0.670566458927624,-0.541494254,-0.599130499
"GermanH_315_2009",-0.546474480938134,0.371778637675918,-0.541494254,-0.599130499
"GermanH_143_2009",-0.543223475697329,-0.811501857980558,-0.541494254,-0.599130499
"GermanH_119_2009",-0.397769508864082,0.0293101214344127,-0.541494254,0.169240002
"GermanH_120_2009",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_339_2009",-0.489091321021286,-0.306186135750342,-0.541494254,-0.599130499
"GermanH_340_2009",-0.499972082354461,-0.527319946806893,-0.541494254,-0.599130499
"GermanH_341_2009",-0.465603245746002,-0.817223376079428,-0.541494254,-0.599130499
"GermanH_342_2009",-0.465603245746002,-0.817223376079428,-0.541494254,-0.599130499
"GermanH_144_2009",-0.541273595515764,-0.331727166131882,-0.541494254,-0.599130499
"GermanH_191_2009",-0.486341446242871,-0.665084964217898,-0.541494254,-0.599130499
"GermanH_331_2009",-0.372893297839991,-0.66511565238126,-0.541494254,-0.599130499
"GermanH_346_2009",-0.372893297839991,-0.66511565238126,-0.541494254,-0.599130499
"GermanH_146_2009",-0.548525785142546,-0.373923972437096,-0.541494254,-0.599130499
"GermanH_188_2009",-0.337086212028262,-0.839717464915548,1.207217158,-0.599130499
"GermanH_189_2009",-0.337086212028262,-0.839717464915548,1.207217158,-0.599130499
"GermanH_332_2009",-0.372893297839991,-0.66511565238126,-0.541494254,-0.599130499
"GermanH_347_2009",-0.372893297839991,-0.66511565238126,-0.541494254,-0.599130499
"GermanH_348_2009",-0.372893297839991,-0.66511565238126,-0.541494254,-0.599130499
"GermanH_125_2009",-0.544174759776021,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_130_2009",-0.530486729552912,-0.423913985829169,1.207217158,1.705981004
"GermanH_79_2009",-0.094703219798973,-0.592064938429191,1.207217158,0.937610503
"GermanH_142_2009",-0.383514615091901,-0.559269550561007,-0.541494254,-0.599130499
"GermanH_128_2009",-0.542660572931833,-0.478407562108268,-0.541494254,-0.599130499
"GermanH_123_2009",-0.546945157965343,-0.156671394402176,-0.541494254,-0.599130499
"GermanH_141_2009",-0.255761578867602,-0.646002620045485,-0.541494254,0.169240002
"GermanH_194_2009",0.0809604404317869,0.191649395133959,-0.541494254,-0.599130499
"GermanH_350_2009",-0.54851231378382,-0.46293811901558,-0.541494254,-0.599130499
"GermanH_308_2009",-0.464208753965213,0.21060029666755,-0.541494254,1.705981004
"GermanH_353_2009",-0.548457713958679,-0.468259545252308,-0.541494254,-0.599130499
"GermanH_320_2009",-0.548518396306396,-0.446741995726017,-0.541494254,-0.599130499
"GermanH_316_2009",-0.542293918266814,-0.745130287939608,1.207217158,-0.599130499
"GermanH_317_2009",-0.542293918266814,-0.745130287939608,-0.541494254,-0.599130499
"GermanH_311_2009",-0.485361034433164,-0.448094936552464,1.207217158,-0.599130499
"GermanH_312_2009",-0.485361034433164,-0.448094936552464,1.207217158,-0.599130499
"GermanH_354_2009",-0.548525785142546,2.24127426348181,-0.541494254,-0.599130499
"GermanH_36_2009",-0.390219098054053,-0.480778676616664,-0.541494254,0.169240002
"GermanH_323_2009",-0.453900362088711,-0.662474936805305,-0.541494254,-0.599130499
"GermanH_324_2009",-0.453900362088711,-0.662474936805305,-0.541494254,-0.599130499
"GermanH_325_2009",-0.453900362088711,-0.662474936805305,-0.541494254,-0.599130499
"GermanH_326_2009",-0.485361034433164,-0.448094936552464,-0.541494254,-0.599130499
"GermanH_327_2009",-0.485361034433164,-0.448094936552464,-0.541494254,-0.599130499
"GermanH_139_2009",-0.530486729552912,-0.423913985829169,-0.541494254,0.937610503
"GermanH_321_2009",-0.111968885704685,-0.667731126458114,-0.541494254,-0.599130499
"GermanH_322_2009",-0.453900362088711,-0.662474936805305,-0.541494254,-0.599130499
"GermanH_328_2009",-0.548517396160067,0.58327786371017,-0.541494254,-0.599130499
"GermanH_74_2009",-0.49105477665844,-0.183974341351875,-0.541494254,0.169240002
"GermanH_255_2009",-0.397769508864082,0.0293101214344127,-0.541494254,0.169240002
"GermanH_121_2009",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_209_2009",-0.547828705603021,-0.737321833718168,-0.541494254,-0.599130499
"GermanH_124_2010",-0.548436282251614,-0.424102503868891,-0.541494254,-0.599130499
"GermanH_122_2010",-0.465603245746002,-0.817223376079428,-0.541494254,-0.599130499
"GermanH_355_2010",-0.548514559010274,-0.500620751133168,-0.541494254,-0.599130499
"GermanH_240_2010",-0.548517692121736,-0.712463575311253,-0.541494254,-0.599130499
"GermanH_295_2010",-0.489091321021286,-0.306186135750342,-0.541494254,-0.599130499
"GermanH_296_2010",-0.489091321021286,-0.306186135750342,-0.541494254,-0.599130499
"GermanH_297_2010",-0.489091321021286,-0.306186135750342,-0.541494254,-0.599130499
"GermanH_298_2010",-0.489091321021286,-0.306186135750342,-0.541494254,-0.599130499
"GermanH_88_2010",0.488756243107688,-0.110487189189099,-0.541494254,-0.599130499
"GermanH_300_2010",0.488756243107688,-0.110487189189099,1.207217158,0.169240002
"GermanH_301_2010",0.488756243107688,-0.110487189189099,1.207217158,0.169240002
"GermanH_302_2010",0.488756243107688,-0.110487189189099,1.207217158,0.169240002
"GermanH_303_2010",0.488756243107688,-0.110487189189099,1.207217158,0.169240002
"GermanH_92_2010",0.488756243107688,-0.110487189189099,1.207217158,0.169240002
"GermanH_129_2010",-0.548514661066022,-0.670566458927624,-0.541494254,-0.599130499
"GermanH_338_2010",-0.548493433470453,-0.707679659042106,-0.541494254,-0.599130499
"GermanH_12_2010",-0.356733451888154,0.158602332598067,-0.541494254,0.169240002
"GermanH_15_2010",2.63653437163681,-0.154026977209732,2.955928569,2.474351505
"GermanH_119_2010",-0.397769508864082,0.0293101214344127,-0.541494254,0.169240002
"GermanH_120_2010",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_121_2010",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_72_2010",2.63653437163681,-0.154026977209732,2.955928569,2.474351505
"GermanH_142_2010",-0.383514615091901,-0.559269550561007,-0.541494254,-0.599130499
"GermanH_332_2010",-0.372893297839991,-0.66511565238126,-0.541494254,-0.599130499
"GermanH_347_2010",-0.372893297839991,-0.66511565238126,-0.541494254,-0.599130499
"GermanH_348_2010",-0.372893297839991,-0.66511565238126,-0.541494254,-0.599130499
"GermanH_209_2010",-0.547828705603021,-0.737321833718168,-0.541494254,-0.599130499
"GermanH_341_2010",-0.465603245746002,-0.817223376079428,-0.541494254,-0.599130499
"GermanH_342_2010",-0.465603245746002,-0.817223376079428,-0.541494254,-0.599130499
"GermanH_144_2010",-0.541273595515764,-0.331727166131882,-0.541494254,-0.599130499
"GermanH_136_2010",-0.453547021616566,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_188_2010",-0.337086212028262,-0.839717464915548,1.207217158,-0.599130499
"GermanH_191_2010",-0.486341446242871,-0.665084964217898,-0.541494254,-0.599130499
"GermanH_344_2010",-0.541239641568429,-0.711858325761938,-0.541494254,-0.599130499
"GermanH_137_2010",-0.358630035496479,-0.309687248012122,1.207217158,-0.599130499
"GermanH_138_2010",-0.358630035496479,-0.309687248012122,1.207217158,-0.599130499
"GermanH_187_2010",-0.40254430235384,0.114298301786576,1.207217158,2.474351505
"GermanH_189_2010",-0.337086212028262,-0.839717464915548,1.207217158,-0.599130499
"GermanH_145_2010",-0.548515906146147,-0.365058283666383,-0.541494254,-0.599130499
"GermanH_118_2010",-0.535068386621948,-0.714129549505387,-0.541494254,-0.599130499
"GermanH_356_2010",-0.535068386621948,-0.714129549505387,-0.541494254,0.169240002
"GermanH_249_2010",-0.54795811331195,0.120671022359451,1.207217158,-0.599130499
"GermanH_250_2010",-0.543861153688773,-0.0687253580747419,-0.541494254,-0.599130499
"GermanH_254_2010",-0.511336781838731,-0.725788689599058,-0.541494254,-0.599130499
"GermanH_253_2010",-0.408104648531558,-0.0218134326868257,-0.541494254,-0.599130499
"GermanH_315_2010",-0.546474480938134,0.371778637675918,-0.541494254,-0.599130499
"GermanH_319_2010",-0.546474480938134,0.371778637675918,-0.541494254,-0.599130499
"GermanH_311_2010",-0.485361034433164,-0.448094936552464,1.207217158,-0.599130499
"GermanH_312_2010",-0.485361034433164,-0.448094936552464,1.207217158,-0.599130499
"GermanH_313_2010",-0.546516201327887,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_314_2010",-0.546516201327887,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_125_2010",-0.544174759776021,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_70_2010",-0.495173138392514,-0.289368088010522,-0.541494254,0.169240002
"GermanH_124_2011",-0.548436282251614,-0.424102503868891,-0.541494254,-0.599130499
"GermanH_96_2011",-0.513847041967702,-0.816748828845637,-0.541494254,0.169240002
"GermanH_76_2011",-0.495343983796773,-0.611907735642247,-0.541494254,0.937610503
"GermanH_357_2011",-0.548518824940538,-0.756827431295891,-0.541494254,-0.599130499
"GermanH_74_2011",-0.49105477665844,-0.183974341351875,-0.541494254,0.169240002
"GermanH_341_2011",-0.465603245746002,-0.817223376079428,-0.541494254,-0.599130499
"GermanH_177_2011",-0.548514967233266,-0.422571250888183,-0.541494254,-0.599130499
"GermanH_358_2011",-0.548514967233266,-0.422571250888183,-0.541494254,-0.599130499
"GermanH_137_2011",-0.358630035496479,-0.309687248012122,1.207217158,-0.599130499
"GermanH_118_2011",-0.535068386621948,-0.714129549505387,-0.541494254,-0.599130499
"GermanH_338_2011",-0.548493433470453,-0.707679659042106,-0.541494254,-0.599130499
"GermanH_274_2011",-0.548457713958679,-0.468259545252308,-0.541494254,-0.599130499
"GermanH_21_2011",-0.546141352606866,-0.443238204198969,-0.541494254,-0.599130499
"GermanH_142_2011",-0.383514615091901,-0.559269550561007,-0.541494254,-0.599130499
"GermanH_359_2011",-0.542660572931833,-0.478407562108268,-0.541494254,-0.599130499
"GermanH_174_2011",-0.548512415839568,-0.0743341883916626,-0.541494254,-0.599130499
"GermanH_125_2011",-0.544174759776021,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_180_2011",-0.548293947141095,0.962183488627956,-0.541494254,-0.599130499
"GermanH_170_2011",-0.548512415839568,-0.0743341883916626,-0.541494254,-0.599130499
"GermanH_270_2011",-0.548512415839568,-0.0743341883916626,-0.541494254,-0.599130499
"GermanH_119_2011",-0.397769508864082,0.0293101214344127,-0.541494254,0.169240002
"GermanH_120_2011",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_121_2011",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_188_2011",-0.337086212028262,-0.839717464915548,1.207217158,-0.599130499
"GermanH_191_2011",-0.486341446242871,-0.665084964217898,-0.541494254,-0.599130499
"GermanH_36_2011",-0.390219098054053,-0.480778676616664,-0.541494254,0.169240002
"GermanH_360_2011",-0.54841629973617,-0.338602266569189,-0.541494254,-0.599130499
"GermanH_122_2011",-0.465603245746002,-0.817223376079428,-0.541494254,-0.599130499
"GermanH_129_2011",-0.548514661066022,-0.670566458927624,-0.541494254,-0.599130499
"GermanH_141_2011",-0.255761578867602,-0.646002620045485,-0.541494254,0.169240002
"GermanH_138_2011",-0.358630035496479,-0.309687248012122,1.207217158,-0.599130499
"GermanH_189_2011",-0.337086212028262,-0.839717464915548,1.207217158,-0.599130499
"GermanH_342_2011",-0.465603245746002,-0.817223376079428,-0.541494254,-0.599130499
"GermanH_144_2011",-0.541273595515764,-0.331727166131882,-0.541494254,-0.599130499
"GermanH_136_2011",-0.453547021616566,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_344_2011",-0.541239641568429,-0.711858325761938,-0.541494254,-0.599130499
"GermanH_315_2011",-0.546474480938134,0.371778637675918,-0.541494254,-0.599130499
"GermanH_319_2011",-0.546474480938134,0.371778637675918,-0.541494254,-0.599130499
"GermanH_195_2011",-0.548503639045246,-0.564699786695744,-0.541494254,-0.599130499
"GermanH_134_2011",-0.535068386621948,-0.714129549505387,-0.541494254,0.169240002
"GermanH_135_2011",-0.535068386621948,-0.714129549505387,-0.541494254,-0.599130499
"GermanH_361_2011",-0.111968885704685,-0.667731126458114,-0.541494254,-0.599130499
"GermanH_70_2011",-0.495173138392514,-0.289368088010522,-0.541494254,0.169240002
"GermanH_359_2012",-0.542660572931833,-0.478407562108268,-0.541494254,-0.599130499
"GermanH_122_2012",-0.465603245746002,-0.817223376079428,-0.541494254,-0.599130499
"GermanH_363_2012",0.297503277542762,0.506769134888291,2.955928569,0.169240002
"GermanH_243_2012",-0.548469756536934,-0.337191686285997,-0.541494254,-0.599130499
"GermanH_242_2012",-0.548469756536934,-0.337191686285997,-0.541494254,-0.599130499
"GermanH_124_2012",-0.548436282251614,-0.424102503868891,-0.541494254,-0.599130499
"GermanH_245_2012",-0.548519478097324,-0.491370464409328,-0.541494254,-0.599130499
"GermanH_38_2012",-0.526928718170078,0.169085081345034,2.955928569,-0.599130499
"GermanH_43_2012",-0.237005236700352,0.466030888866654,2.955928569,-0.599130499
"GermanH_48_2012",-0.210984003047934,-0.373789110209708,-0.541494254,-0.599130499
"GermanH_8_2012",3.51071347739616,-0.574355629572732,1.207217158,-0.599130499
"GermanH_194_2012",0.0809604404317869,0.191649395133959,-0.541494254,-0.599130499
"GermanH_287_2012",2.63653437163681,-0.154026977209732,6.453351393,-0.599130499
"GermanH_32_2012",2.30283363213076,-0.499472139536871,2.955928569,0.169240002
"GermanH_364_2012",2.63653437163681,-0.154026977209732,2.955928569,2.474351505
"GermanH_366_2012",2.63653437163681,-0.154026977209732,2.955928569,2.474351505
"GermanH_367_2012",2.63653437163681,-0.154026977209732,2.955928569,2.474351505
"GermanH_118_2012",-0.535068386621948,-0.714129549505387,-0.541494254,-0.599130499
"GermanH_169_2012",-0.408202384259675,-0.490338242211468,1.207217158,0.937610503
"GermanH_163_2012",-0.408202384259675,-0.490338242211468,-0.541494254,0.169240002
"GermanH_168_2012",-0.12028227957402,-0.47405447874486,-0.541494254,0.937610503
"GermanH_121_2012",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_185_2012",0.37406011925853,-0.413250598197576,2.955928569,0.937610503
"GermanH_186_2012",-0.34436332673036,-0.213331738332776,-0.541494254,0.937610503
"GermanH_119_2012",-0.397769508864082,0.0293101214344127,-0.541494254,0.169240002
"GermanH_120_2012",-0.463538994749408,-0.396669030871118,-0.541494254,-0.599130499
"GermanH_144_2012",-0.541273595515764,-0.331727166131882,-0.541494254,-0.599130499
"GermanH_128_2012",-0.542660572931833,-0.478407562108268,-0.541494254,-0.599130499
"GermanH_136_2012",-0.453547021616566,-0.839717464915548,-0.541494254,-0.599130499
"GermanH_133_2012",-0.548517192048571,-0.839717464915548,-0.541494254,-0.599130499
