station.x,SUB_AREA,UP_AREA,layer
ofb_station_320,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_320,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_320,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_320,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_320,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_321,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_321,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_321,5289.6,86269.2,hybas_eu_lev07_v1c
ofb_station_321,5289.6,86269.2,hybas_eu_lev06_v1c
ofb_station_321,5289.6,86269.2,hybas_eu_lev05_v1c
ofb_station_322,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_322,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_322,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_322,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_322,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_323,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_323,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_323,1999.0,4653.0,hybas_eu_lev07_v1c
ofb_station_323,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_323,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_324,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_324,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_324,1999.0,4653.0,hybas_eu_lev07_v1c
ofb_station_324,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_324,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_325,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_325,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_325,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_325,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_325,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_326,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_326,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_326,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_326,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_326,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_327,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_327,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_327,1999.0,4653.0,hybas_eu_lev07_v1c
ofb_station_327,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_327,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_328,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_328,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_328,1999.0,4653.0,hybas_eu_lev07_v1c
ofb_station_328,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_328,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_329,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_329,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_329,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_329,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_329,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_330,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_330,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_330,2710.9,8210.7,hybas_eu_lev07_v1c
ofb_station_330,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_330,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_331,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_331,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_331,2710.9,8210.7,hybas_eu_lev07_v1c
ofb_station_331,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_331,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_332,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_332,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_332,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_332,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_332,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_333,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_333,7980.4,7980.6,hybas_eu_lev07_v1c
ofb_station_333,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_333,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_333,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_334,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_334,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_334,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_334,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_334,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_335,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_335,7980.4,7980.6,hybas_eu_lev07_v1c
ofb_station_335,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_335,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_335,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_336,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_336,7980.4,7980.6,hybas_eu_lev07_v1c
ofb_station_336,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_336,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_336,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_337,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_337,7980.4,7980.6,hybas_eu_lev07_v1c
ofb_station_337,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_337,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_337,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_338,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_338,7980.4,7980.6,hybas_eu_lev07_v1c
ofb_station_338,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_338,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_338,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_339,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_339,7980.4,7980.6,hybas_eu_lev07_v1c
ofb_station_339,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_339,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_339,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_340,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_340,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_340,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_340,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_340,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_341,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_341,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_341,5844.1,5844.1,hybas_eu_lev07_v1c
ofb_station_341,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_341,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_342,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_342,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_342,5844.1,5844.1,hybas_eu_lev07_v1c
ofb_station_342,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_342,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_343,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_343,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_343,5844.1,5844.1,hybas_eu_lev07_v1c
ofb_station_343,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_343,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_344,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_344,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_344,5844.1,5844.1,hybas_eu_lev07_v1c
ofb_station_344,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_344,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_345,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_345,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_345,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_345,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_345,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_346,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_346,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_346,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_346,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_346,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_347,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_347,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_347,5844.1,5844.1,hybas_eu_lev07_v1c
ofb_station_347,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_347,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_348,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_348,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_348,5844.1,5844.1,hybas_eu_lev07_v1c
ofb_station_348,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_348,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_349,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_349,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_349,5844.1,5844.1,hybas_eu_lev07_v1c
ofb_station_349,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_349,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_350,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_350,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_350,5844.1,5844.1,hybas_eu_lev07_v1c
ofb_station_350,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_350,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_351,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_351,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_351,146.4,22240.0,hybas_eu_lev07_v1c
ofb_station_351,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_351,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_352,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_352,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_352,8212.4,116722.9,hybas_eu_lev07_v1c
ofb_station_352,8212.4,116722.9,hybas_eu_lev05_v1c
ofb_station_352,8212.4,116722.9,hybas_eu_lev06_v1c
ofb_station_353,2150.2,6079.0,hybas_eu_lev07_v1c
ofb_station_353,76120.6,76120.6,hybas_eu_lev05_v1c
ofb_station_353,76120.6,76120.6,hybas_eu_lev04_v1c
ofb_station_353,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_353,19000.8,19001.5,hybas_eu_lev06_v1c
ofb_station_354,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_354,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_354,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_354,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_354,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_355,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_355,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_355,8212.4,116722.9,hybas_eu_lev07_v1c
ofb_station_355,8212.4,116722.9,hybas_eu_lev05_v1c
ofb_station_355,8212.4,116722.9,hybas_eu_lev06_v1c
ofb_station_356,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_356,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_356,8212.4,116722.9,hybas_eu_lev07_v1c
ofb_station_356,8212.4,116722.9,hybas_eu_lev05_v1c
ofb_station_356,8212.4,116722.9,hybas_eu_lev06_v1c
ofb_station_357,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_357,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_357,8212.4,116722.9,hybas_eu_lev07_v1c
ofb_station_357,8212.4,116722.9,hybas_eu_lev05_v1c
ofb_station_357,8212.4,116722.9,hybas_eu_lev06_v1c
ofb_station_358,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_358,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_358,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_358,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_358,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_359,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_359,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_359,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_359,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_359,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_360,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_360,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_360,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_360,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_360,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_361,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_361,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_361,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_361,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_361,3597.4,3597.5,hybas_eu_lev07_v1c
ofb_station_362,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_362,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_362,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_362,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_362,3597.4,3597.5,hybas_eu_lev07_v1c
ofb_station_363,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_363,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_363,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_363,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_363,3597.4,3597.5,hybas_eu_lev07_v1c
ofb_station_364,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_364,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_364,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_364,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_364,25.7,2437.8,hybas_eu_lev07_v1c
ofb_station_365,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_365,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_365,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_365,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_365,25.7,2437.8,hybas_eu_lev07_v1c
ofb_station_366,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_366,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_366,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_366,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_366,2420.8,5675.8,hybas_eu_lev07_v1c
ofb_station_367,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_367,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_367,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_367,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_367,3597.4,3597.5,hybas_eu_lev07_v1c
ofb_station_368,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_368,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_368,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_368,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_368,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_369,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_369,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_369,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_369,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_369,2420.8,5675.8,hybas_eu_lev07_v1c
ofb_station_370,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_370,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_370,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_370,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_370,2420.8,5675.8,hybas_eu_lev07_v1c
ofb_station_371,383.8,10459.3,hybas_eu_lev07_v1c
ofb_station_371,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_371,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_371,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_371,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_372,383.8,10459.3,hybas_eu_lev07_v1c
ofb_station_372,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_372,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_372,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_372,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_373,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_373,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_373,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_373,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_373,4211.4,37526.4,hybas_eu_lev07_v1c
ofb_station_374,383.8,10459.3,hybas_eu_lev07_v1c
ofb_station_374,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_374,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_374,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_374,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_375,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_375,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_375,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_375,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_375,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_376,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_376,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_376,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_376,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_376,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_377,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_377,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_377,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_377,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_377,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_378,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_378,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_378,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_378,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_378,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_379,2150.2,6079.0,hybas_eu_lev07_v1c
ofb_station_379,76120.6,76120.6,hybas_eu_lev05_v1c
ofb_station_379,76120.6,76120.6,hybas_eu_lev04_v1c
ofb_station_379,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_379,19000.8,19001.5,hybas_eu_lev06_v1c
ofb_station_380,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_380,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_380,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_380,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_380,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_381,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_381,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_381,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_381,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_381,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_382,163122.5,163122.5,hybas_eu_lev04_v1c
ofb_station_382,3639.4,3639.4,hybas_eu_lev07_v1c
ofb_station_382,20549.5,53864.9,hybas_eu_lev06_v1c
ofb_station_382,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_382,20549.5,53864.9,hybas_eu_lev05_v1c
ofb_station_383,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_383,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_383,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_383,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_383,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_384,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_384,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_384,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_384,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_384,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_385,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_385,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_385,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_385,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_385,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_386,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_386,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_386,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_386,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_386,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_387,1789.2,1789.5,hybas_eu_lev07_v1c
ofb_station_387,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_387,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_387,24254.8,24254.8,hybas_eu_lev06_v1c
ofb_station_387,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_388,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_388,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_388,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_388,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_388,2420.8,5675.8,hybas_eu_lev07_v1c
ofb_station_389,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_389,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_389,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_389,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_389,2420.8,5675.8,hybas_eu_lev07_v1c
ofb_station_390,48373.1,48373.1,hybas_eu_lev04_v1c
ofb_station_390,48373.1,48373.1,hybas_eu_lev05_v1c
ofb_station_390,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_390,10459.1,10459.3,hybas_eu_lev06_v1c
ofb_station_390,2420.8,5675.8,hybas_eu_lev07_v1c
ofb_station_391,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_391,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_391,13664.2,13664.2,hybas_eu_lev05_v1c
ofb_station_391,4516.3,4516.5,hybas_eu_lev07_v1c
ofb_station_391,13664.2,13664.2,hybas_eu_lev06_v1c
ofb_station_392,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_392,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_392,13664.2,13664.2,hybas_eu_lev05_v1c
ofb_station_392,4516.3,4516.5,hybas_eu_lev07_v1c
ofb_station_392,13664.2,13664.2,hybas_eu_lev06_v1c
ofb_station_393,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_393,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_393,13664.2,13664.2,hybas_eu_lev05_v1c
ofb_station_393,4516.3,4516.5,hybas_eu_lev07_v1c
ofb_station_393,13664.2,13664.2,hybas_eu_lev06_v1c
ofb_station_394,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_394,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_394,13664.2,13664.2,hybas_eu_lev05_v1c
ofb_station_394,4516.3,4516.5,hybas_eu_lev07_v1c
ofb_station_394,13664.2,13664.2,hybas_eu_lev06_v1c
ofb_station_395,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_395,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_395,13664.2,13664.2,hybas_eu_lev05_v1c
ofb_station_395,4516.3,4516.5,hybas_eu_lev07_v1c
ofb_station_395,13664.2,13664.2,hybas_eu_lev06_v1c
ofb_station_396,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_396,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_396,21027.9,21027.9,hybas_eu_lev05_v1c
ofb_station_396,21027.9,21027.9,hybas_eu_lev06_v1c
ofb_station_396,3207.5,6241.5,hybas_eu_lev07_v1c
ofb_station_397,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_397,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_397,5289.6,86269.2,hybas_eu_lev07_v1c
ofb_station_397,5289.6,86269.2,hybas_eu_lev06_v1c
ofb_station_397,5289.6,86269.2,hybas_eu_lev05_v1c
ofb_station_398,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_398,7980.4,7980.6,hybas_eu_lev07_v1c
ofb_station_398,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_398,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_398,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_399,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_399,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_399,1999.0,4653.0,hybas_eu_lev07_v1c
ofb_station_399,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_399,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_400,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_400,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_400,1999.0,4653.0,hybas_eu_lev07_v1c
ofb_station_400,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_400,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_401,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_401,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_401,2710.9,8210.7,hybas_eu_lev07_v1c
ofb_station_401,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_401,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_402,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_402,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_402,5844.1,5844.1,hybas_eu_lev07_v1c
ofb_station_402,22240.5,22240.5,hybas_eu_lev05_v1c
ofb_station_402,22240.5,22240.5,hybas_eu_lev06_v1c
ofb_station_403,116722.3,116722.9,hybas_eu_lev04_v1c
ofb_station_403,832972.7,832972.7,hybas_eu_lev03_v1c
ofb_station_403,8212.4,116722.9,hybas_eu_lev07_v1c
ofb_station_403,8212.4,116722.9,hybas_eu_lev05_v1c
ofb_station_403,8212.4,116722.9,hybas_eu_lev06_v1c
ofb_station_404,9773.5,9773.5,hybas_eu_lev05_v1c
ofb_station_404,9773.5,9773.5,hybas_eu_lev06_v1c
ofb_station_404,832972.7,832972.7,hybas_eu_lev03_v1c
