"","prop_canal","ships","sumports","sumlocks"
"4901_ofb",1.35151118509654,-0.826312913918546,-0.5615262,-0.4940378
"4902_ofb",-0.534838419173944,-0.826312088628497,-0.5615262,-0.4940378
"4903_ofb",0.511172010605158,-0.811918286846083,-0.5615262,0.3461604
"4904_ofb",-0.274958535567526,-0.802525423090436,-0.5615262,-0.4940378
"4905_ofb",-0.252707023309324,-0.826258317604095,-0.5615262,-0.4940378
"4906_ofb",-1.32136119789403,-0.826307816986517,-0.5615262,-0.4940378
"4907_ofb",-1.32136119789403,-0.826307816986517,-0.5615262,-0.4940378
"4908_ofb",-1.32136119789403,-0.826307816986517,-0.5615262,-0.4940378
"4909_ofb",-1.32136119789403,-0.826307816986517,-0.5615262,-0.4940378
"491_ofb",0.881035621900363,-0.64917950322732,-0.5615262,-0.4940378
"4910_ofb",-1.32136119789403,-0.826307816986517,-0.5615262,-0.4940378
"4911_ofb",-1.32136119789403,-0.826307816986517,-0.5615262,-0.4940378
"4912_ofb",-0.274958535567526,-0.802525423090436,-0.5615262,-0.4940378
"4913_ofb",-0.274958535567526,-0.802525423090436,-0.5615262,-0.4940378
"4914_ofb",-1.35690410636203,-0.820630333513483,-0.5615262,-0.4940378
"4915_ofb",-1.37107673475592,-0.820864501390994,-0.5615262,-0.4940378
"4916_ofb",-1.34716020148183,-0.822136297769309,-0.5615262,-0.4940378
"4917_ofb",-1.2706976017667,-0.826311392682076,-0.5615262,-0.4940378
"4918_ofb",-1.2706976017667,-0.826311392682076,-0.5615262,-0.4940378
"4919_ofb",-1.2706976017667,-0.826311392682076,-0.5615262,-0.4940378
"492_ofb",0.881035621900363,-0.64917950322732,-0.5615262,-0.4940378
"4920_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4921_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4922_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4923_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4924_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4925_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4926_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4927_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4928_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4929_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"493_ofb",0.881035621900363,-0.64917950322732,-0.5615262,-0.4940378
"4930_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4931_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4932_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4934_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4935_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4936_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4937_ofb",-1.2706976017667,-0.826311392682076,-0.5615262,-0.4940378
"4938_ofb",-1.2706976017667,-0.826311392682076,-0.5615262,-0.4940378
"4939_ofb",-1.2706976017667,-0.826311392682076,-0.5615262,-0.4940378
"494_ofb",2.57791661788443,-0.743637747641957,-0.5615262,0.3461604
"4940_ofb",-1.2706976017667,-0.826311392682076,-0.5615262,-0.4940378
"4941_ofb",-1.2706976017667,-0.826311392682076,-0.5615262,-0.4940378
"4942_ofb",-1.2706976017667,-0.826311392682076,-0.5615262,-0.4940378
"4943_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4944_ofb",-0.599524205914048,-0.826304360231983,-0.5615262,-0.4940378
"4945_ofb",-0.599524205914048,-0.826304360231983,-0.5615262,-0.4940378
"4946_ofb",0.65595438857717,-0.826322244767635,-0.5615262,-0.4940378
"4947_ofb",0.761924802677474,-0.818420532313432,-0.5615262,-0.4940378
"4948_ofb",-1.46122327062053,-0.819311956517105,-0.5615262,-0.4940378
"4949_ofb",-1.46122327062053,-0.819311956517105,-0.5615262,-0.4940378
"495_ofb",1.53723268150769,-0.669219345610606,-0.5615262,0.3461604
"4950_ofb",-1.32136119789403,-0.826307816986517,-0.5615262,-0.4940378
"4951_ofb",-1.32136119789403,-0.826307816986517,-0.5615262,-0.4940378
"4952_ofb",-1.32136119789403,-0.826307816986517,-0.5615262,-0.4940378
"4953_ofb",-0.599524205914048,-0.826304360231983,-0.5615262,-0.4940378
"4954_ofb",-1.32136119789403,-0.826307816986517,-0.5615262,-0.4940378
"4955_ofb",-1.32136119789403,-0.826307816986517,-0.5615262,-0.4940378
"4956_ofb",-0.728808479987153,-0.797107009128254,1.421512,0.3461604
"4957_ofb",-0.728808479987153,-0.797107009128254,1.421512,0.3461604
"4958_ofb",-0.728808479987153,-0.797107009128254,1.421512,0.3461604
"4959_ofb",-0.728808479987153,-0.797107009128254,1.421512,0.3461604
"496_ofb",1.00749004265732,-0.53544181961418,1.421512,0.3461604
"4960_ofb",-0.728808479987153,-0.797107009128254,1.421512,0.3461604
"4961_ofb",-0.728808479987153,-0.797107009128254,1.421512,0.3461604
"4962_ofb",-0.728808479987153,-0.797107009128254,1.421512,0.3461604
"4963_ofb",0.0361488860404109,-0.823028870851728,-0.5615262,-0.4940378
"4964_ofb",0.0361488860404109,-0.823028870851728,-0.5615262,-0.4940378
"4965_ofb",-0.599524205914048,-0.826304360231983,-0.5615262,-0.4940378
"4966_ofb",-0.599524205914048,-0.826304360231983,-0.5615262,-0.4940378
"4967_ofb",0.65595438857717,-0.826322244767635,-0.5615262,-0.4940378
"4968_ofb",-0.942849412234676,-0.82628433903701,-0.5615262,-0.4940378
"4969_ofb",-0.599524205914048,-0.826304360231983,-0.5615262,-0.4940378
"497_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"4970_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4971_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4972_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4973_ofb",-1.35022982077523,-0.826312009592055,-0.5615262,-0.4940378
"4974_ofb",0.65595438857717,-0.826322244767635,-0.5615262,-0.4940378
"4975_ofb",-0.628449819323686,-0.825144669568146,-0.5615262,-0.4940378
"4976_ofb",-1.57830179653315,-0.82625334832445,-0.5615262,-0.4940378
"4977_ofb",-1.57830179653315,-0.82625334832445,-0.5615262,-0.4940378
"4978_ofb",-1.40152664499633,-0.826181706935844,-0.5615262,-0.4940378
"498_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"4980_ofb",-1.57830179653315,-0.826314854255193,-0.5615262,-0.4940378
"4981_ofb",-1.57830179653315,-0.826178383789493,-0.5615262,-0.4940378
"4982_ofb",-0.327427323589749,-0.826313305492288,-0.5615262,-0.4940378
"4983_ofb",-1.57830179653315,-0.826279226417246,-0.5615262,-0.4940378
"4984_ofb",-1.57830179653315,-0.826279226417246,-0.5615262,-0.4940378
"4985_ofb",-1.57830179653315,-0.826279226417246,-0.5615262,-0.4940378
"4986_ofb",-1.57830179653315,-0.826279226417246,-0.5615262,-0.4940378
"4987_ofb",-1.40152664499633,-0.826181706935844,-0.5615262,-0.4940378
"4988_ofb",-1.40152664499633,-0.826181706935844,-0.5615262,-0.4940378
"4989_ofb",-1.40152664499633,-0.826181706935844,-0.5615262,-0.4940378
"499_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"4990_ofb",-1.40152664499633,-0.826181706935844,-0.5615262,-0.4940378
"4991_ofb",-1.40152664499633,-0.826181706935844,-0.5615262,-0.4940378
"4992_ofb",-1.40152664499633,-0.826181706935844,-0.5615262,-0.4940378
"4995_ofb",-1.57830179653315,-0.826322244767635,-0.5615262,-0.4940378
"4996_ofb",-1.57830179653315,-0.826322244767635,-0.5615262,-0.4940378
"4997_ofb",-1.57830179653315,-0.826322244767635,-0.5615262,-0.4940378
"4998_ofb",-1.57830179653315,-0.826322244767635,-0.5615262,-0.4940378
"4999_ofb",-1.34988320524196,-0.826322244767635,-0.5615262,-0.4940378
"5_ofb",2.00079560714429,-0.800551516730934,-0.5615262,1.186359
"50_ofb",2.19647907251803,-0.733828612166813,-0.5615262,0.3461604
"500_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5000_ofb",-1.34988320524196,-0.826322244767635,-0.5615262,-0.4940378
"5001_ofb",-1.34988320524196,-0.826322244767635,-0.5615262,-0.4940378
"5002_ofb",-1.34988320524196,-0.826322244767635,-0.5615262,-0.4940378
"5003_ofb",-1.34988320524196,-0.826322244767635,-0.5615262,-0.4940378
"5004_ofb",-1.57830179653315,-0.826322244767635,-0.5615262,-0.4940378
"5005_ofb",-1.57830179653315,-0.826322244767635,-0.5615262,-0.4940378
"5006_ofb",-1.57830179653315,-0.826322244767635,-0.5615262,-0.4940378
"5007_ofb",-1.57830179653315,-0.826322244767635,-0.5615262,-0.4940378
"5008_ofb",-1.34988320524196,-0.826322244767635,-0.5615262,-0.4940378
"5009_ofb",-1.34988320524196,-0.826322244767635,-0.5615262,-0.4940378
"501_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5010_ofb",-1.34988320524196,-0.826322244767635,-0.5615262,-0.4940378
"5011_ofb",-1.34988320524196,-0.826322244767635,-0.5615262,-0.4940378
"5012_ofb",-1.34988320524196,-0.826322244767635,-0.5615262,-0.4940378
"5013_ofb",-1.34988320524196,-0.826322244767635,-0.5615262,-0.4940378
"5014_ofb",-1.57830179653315,-0.826300487468165,-0.5615262,-0.4940378
"5015_ofb",-1.57830179653315,-0.826300487468165,-0.5615262,-0.4940378
"5016_ofb",-1.57830179653315,-0.826174988984018,-0.5615262,-0.4940378
"5017_ofb",-1.57830179653315,-0.826275611954319,-0.5615262,-0.4940378
"5018_ofb",-1.57830179653315,-0.826275611954319,-0.5615262,-0.4940378
"502_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5020_ofb",-1.57830179653315,-0.826275611954319,-0.5615262,-0.4940378
"5022_ofb",-1.57830179653315,-0.826275611954319,-0.5615262,-0.4940378
"5023_ofb",-0.991862496261668,-0.822009525269028,-0.5615262,-0.4940378
"5024_ofb",-0.991862496261668,-0.822009525269028,-0.5615262,-0.4940378
"5025_ofb",-0.991862496261668,-0.822009525269028,-0.5615262,-0.4940378
"5026_ofb",0.445556054830224,-0.826322244767635,-0.5615262,-0.4940378
"5027_ofb",0.445556054830224,-0.826322244767635,-0.5615262,-0.4940378
"5028_ofb",0.445556054830224,-0.826322244767635,-0.5615262,-0.4940378
"5029_ofb",-1.57830179653315,-0.826312038233835,-0.5615262,-0.4940378
"503_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5030_ofb",-1.57830179653315,-0.826312038233835,-0.5615262,-0.4940378
"5031_ofb",-1.57830179653315,-0.826313565827046,-0.5615262,-0.4940378
"5032_ofb",-1.57830179653315,-0.826313565827046,-0.5615262,-0.4940378
"5033_ofb",-1.57830179653315,-0.826313565827046,-0.5615262,-0.4940378
"5034_ofb",-1.57830179653315,-0.826313565827046,-0.5615262,-0.4940378
"5035_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"5036_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"5037_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"5038_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"5039_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"504_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5040_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"5041_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"5042_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"5043_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"5044_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"5045_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"5046_ofb",-0.467879773926392,-0.825413422632404,-0.5615262,-0.4940378
"5047_ofb",0.601001870944428,-0.825497879799863,-0.5615262,-0.4940378
"5048_ofb",-1.39387792588659,-0.826309679161502,-0.5615262,-0.4940378
"5049_ofb",-1.39387792588659,-0.826309679161502,-0.5615262,-0.4940378
"505_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5050_ofb",-1.39387792588659,-0.826309679161502,-0.5615262,-0.4940378
"5051_ofb",-1.39387792588659,-0.826309679161502,-0.5615262,-0.4940378
"5052_ofb",-1.39387792588659,-0.826309679161502,-0.5615262,-0.4940378
"5053_ofb",-1.39387792588659,-0.826309679161502,-0.5615262,-0.4940378
"5054_ofb",-1.39387792588659,-0.826309679161502,-0.5615262,-0.4940378
"5055_ofb",-1.04307023820045,-0.826322244767635,-0.5615262,-0.4940378
"5056_ofb",0.445556054830224,-0.826322244767635,-0.5615262,-0.4940378
"506_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5060_ofb",-1.1185438954771,-0.826307190213385,-0.5615262,-0.4940378
"5061_ofb",-1.1185438954771,-0.826307190213385,-0.5615262,-0.4940378
"5062_ofb",-1.1185438954771,-0.826307190213385,-0.5615262,0.3461604
"5063_ofb",-1.57830179653315,-0.78381627534576,-0.5615262,-0.4940378
"5064_ofb",-1.57830179653315,-0.825720431828014,-0.5615262,-0.4940378
"5065_ofb",-1.57830179653315,-0.825720431828014,-0.5615262,-0.4940378
"5066_ofb",-0.21583839342248,-0.82609974019634,-0.5615262,-0.4940378
"5067_ofb",-1.1185438954771,-0.826307190213385,-0.5615262,0.3461604
"5068_ofb",-1.1185438954771,-0.826307190213385,-0.5615262,0.3461604
"5069_ofb",-1.37530811242679,-0.824912198036345,-0.5615262,-0.4940378
"507_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5070_ofb",-1.37530811242679,-0.824912198036345,-0.5615262,-0.4940378
"5071_ofb",-1.57830179653315,-0.78381627534576,-0.5615262,-0.4940378
"5072_ofb",-1.57830179653315,-0.78381627534576,-0.5615262,-0.4940378
"5073_ofb",-1.57830179653315,-0.78381627534576,-0.5615262,-0.4940378
"5074_ofb",-0.395130472935899,-0.826311060425759,-0.5615262,-0.4940378
"5075_ofb",-0.395130472935899,-0.826311060425759,-0.5615262,-0.4940378
"5076_ofb",-0.395130472935899,-0.826311060425759,-0.5615262,-0.4940378
"5078_ofb",-0.395130472935899,-0.826311060425759,-0.5615262,-0.4940378
"5079_ofb",-1.39387792588659,-0.826309679161502,-0.5615262,-0.4940378
"508_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5080_ofb",-0.826297941122825,-0.826297318152013,-0.5615262,-0.4940378
"5081_ofb",-0.826297941122825,-0.826297318152013,-0.5615262,-0.4940378
"5082_ofb",-0.826297941122825,-0.826297318152013,-0.5615262,-0.4940378
"5083_ofb",-1.39387792588659,-0.826309679161502,-0.5615262,-0.4940378
"5084_ofb",-0.826297941122825,-0.826297318152013,-0.5615262,-0.4940378
"5085_ofb",-0.826297941122825,-0.826297318152013,-0.5615262,-0.4940378
"5086_ofb",-0.826297941122825,-0.826297318152013,-0.5615262,-0.4940378
"5087_ofb",-0.395130472935899,-0.826311060425759,-0.5615262,-0.4940378
"5088_ofb",-1.39387792588659,-0.826309679161502,-0.5615262,-0.4940378
"509_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5091_ofb",-0.866662236001107,-0.82584881268564,-0.5615262,-0.4940378
"5092_ofb",-0.866662236001107,-0.82584881268564,-0.5615262,-0.4940378
"5093_ofb",0.601001870944428,-0.825497879799863,-0.5615262,-0.4940378
"5094_ofb",0.601001870944428,-0.825497879799863,-0.5615262,-0.4940378
"5095_ofb",-0.395130472935899,-0.826311060425759,-0.5615262,-0.4940378
"5096_ofb",-0.395130472935899,-0.826311060425759,-0.5615262,-0.4940378
"5097_ofb",-0.395130472935899,-0.826311060425759,-0.5615262,-0.4940378
"5098_ofb",1.28193970548149,-0.818601291179983,-0.5615262,-0.4940378
"5099_ofb",3.14760303897605,-0.808110059978697,-0.5615262,0.3461604
"51_ofb",2.19647907251803,-0.733828612166813,-0.5615262,0.3461604
"510_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5100_ofb",3.14760303897605,-0.808110059978697,-0.5615262,0.3461604
"5101_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5102_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5103_ofb",-0.176837690691755,-0.826312538849001,-0.5615262,-0.4940378
"5104_ofb",3.78654125171305,-0.826287886411542,-0.5615262,-0.4940378
"5105_ofb",2.51576066959662,-0.826305888153237,-0.5615262,-0.4940378
"5106_ofb",2.51576066959662,-0.826305888153237,-0.5615262,-0.4940378
"5107_ofb",-0.176837690691755,-0.826312538849001,-0.5615262,-0.4940378
"5108_ofb",-0.176837690691755,-0.826312538849001,-0.5615262,-0.4940378
"5109_ofb",3.78697959310223,-0.826139768050346,-0.5615262,-0.4940378
"511_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5110_ofb",3.78697959310223,-0.826139768050346,-0.5615262,-0.4940378
"5111_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"5112_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"5113_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"5114_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"5115_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"5116_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"5117_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"5118_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"5119_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"512_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5120_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"5121_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"5122_ofb",1.28193970548149,-0.818601291179983,-0.5615262,0.3461604
"5123_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5124_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5125_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5126_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5127_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5128_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5129_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"513_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5130_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5131_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5132_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5133_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5134_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5135_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5136_ofb",2.0206832727806,-0.826299798323163,-0.5615262,-0.4940378
"5137_ofb",3.78697959310223,-0.826139768050346,-0.5615262,-0.4940378
"5138_ofb",3.78697959310223,-0.826139768050346,-0.5615262,-0.4940378
"5139_ofb",0.710302572990323,-0.826322244767635,-0.5615262,-0.4940378
"514_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5140_ofb",-0.926821364047584,-0.826316014113166,-0.5615262,-0.4940378
"5141_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5142_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5143_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5144_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5145_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5146_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5147_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5148_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5149_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"515_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5150_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5151_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5152_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5153_ofb",0.155448444122317,-0.825623079225623,-0.5615262,-0.4940378
"5154_ofb",-0.565491577188919,-0.826232442106481,-0.5615262,-0.4940378
"5155_ofb",0.583681545618398,-0.803737759890794,-0.5615262,-0.4940378
"5156_ofb",-0.565491577188919,-0.826232442106481,-0.5615262,-0.4940378
"5157_ofb",1.28193970548149,-0.818601291179983,-0.5615262,-0.4940378
"5158_ofb",3.14760303897605,-0.808110059978697,-0.5615262,0.3461604
"5159_ofb",2.91287768030627,-0.789334421605622,-0.5615262,-0.4940378
"516_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5160_ofb",1.28193970548149,-0.818601291179983,-0.5615262,-0.4940378
"5161_ofb",1.06728521824602,-0.82610465194457,-0.5615262,-0.4940378
"5162_ofb",1.06728521824602,-0.82610465194457,-0.5615262,-0.4940378
"5163_ofb",1.06728521824602,-0.82610465194457,-0.5615262,-0.4940378
"5164_ofb",1.06728521824602,-0.82610465194457,-0.5615262,-0.4940378
"5165_ofb",1.06728521824602,-0.82610465194457,-0.5615262,-0.4940378
"5166_ofb",1.06728521824602,-0.82610465194457,-0.5615262,-0.4940378
"5167_ofb",1.28193970548149,-0.818601291179983,-0.5615262,-0.4940378
"5168_ofb",1.28193970548149,-0.818601291179983,-0.5615262,-0.4940378
"5169_ofb",2.98592576659149,-0.805458694231138,-0.5615262,0.3461604
"517_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5170_ofb",-0.518255220531828,-0.820484329686946,-0.5615262,0.3461604
"5171_ofb",-0.518255220531828,-0.820484329686946,-0.5615262,0.3461604
"5172_ofb",-0.518255220531828,-0.820484329686946,-0.5615262,0.3461604
"5173_ofb",-0.518255220531828,-0.820484329686946,-0.5615262,0.3461604
"5174_ofb",-0.518255220531828,-0.820484329686946,-0.5615262,0.3461604
"5175_ofb",-0.518255220531828,-0.820484329686946,-0.5615262,0.3461604
"5176_ofb",-0.518255220531828,-0.820484329686946,-0.5615262,0.3461604
"5177_ofb",0.711329263200612,-0.823776516816941,-0.5615262,2.866755
"518_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"519_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"52_ofb",2.19647907251803,-0.733828612166813,-0.5615262,0.3461604
"520_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"521_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"522_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"523_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"524_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5242_ofb",-1.57830179653315,-0.823974106465516,-0.5615262,-0.4940378
"5243_ofb",-0.518255220531828,-0.820484329686946,-0.5615262,0.3461604
"5244_ofb",0.711329263200612,-0.823776516816941,-0.5615262,4.547151
"5248_ofb",0.711329263200612,-0.823776516816941,-0.5615262,5.387349
"5249_ofb",0.711329263200612,-0.823776516816941,-0.5615262,5.387349
"525_ofb",1.53723268150769,-0.669219345610606,-0.5615262,-0.4940378
"5250_ofb",0.711329263200612,-0.823776516816941,-0.5615262,4.547151
"5251_ofb",1.92700916460604,-0.823244240419464,-0.5615262,4.547151
"5252_ofb",1.92700916460604,-0.823244240419464,-0.5615262,3.706953
"5253_ofb",1.92700916460604,-0.823244240419464,-0.5615262,4.547151
"5254_ofb",1.92700916460604,-0.823244240419464,-0.5615262,4.547151
"5255_ofb",1.92700916460604,-0.823244240419464,-0.5615262,4.547151
"5256_ofb",0.711329263200612,-0.823776516816941,-0.5615262,5.387349
"5257_ofb",0.711329263200612,-0.823776516816941,-0.5615262,4.547151
"5258_ofb",0.711329263200612,-0.823776516816941,-0.5615262,3.706953
"5259_ofb",1.92700916460604,-0.823244240419464,-0.5615262,4.547151
"526_ofb",1.53723268150769,-0.669219345610606,-0.5615262,0.3461604
"5260_ofb",1.92700916460604,-0.823244240419464,-0.5615262,4.547151
"5261_ofb",0.711329263200612,-0.823776516816941,-0.5615262,5.387349
"5262_ofb",1.92700916460604,-0.823244240419464,-0.5615262,3.706953
"5263_ofb",0.711329263200612,-0.823776516816941,-0.5615262,4.547151
"5264_ofb",0.711329263200612,-0.823776516816941,-0.5615262,2.866755
"5265_ofb",0.711329263200612,-0.823776516816941,-0.5615262,2.866755
"5266_ofb",0.711329263200612,-0.823776516816941,-0.5615262,4.547151
"5267_ofb",0.711329263200612,-0.823776516816941,-0.5615262,4.547151
"5268_ofb",0.711329263200612,-0.823776516816941,-0.5615262,4.547151
"5269_ofb",1.92700916460604,-0.823244240419464,-0.5615262,4.547151
"527_ofb",1.53723268150769,-0.669219345610606,-0.5615262,0.3461604
"5270_ofb",1.92700916460604,-0.823244240419464,-0.5615262,3.706953
"5271_ofb",1.92700916460604,-0.823244240419464,-0.5615262,2.866755
"5272_ofb",-1.25385730022283,-0.816860521185667,-0.5615262,-0.4940378
"5273_ofb",-1.25385730022283,-0.816860521185667,-0.5615262,-0.4940378
"5274_ofb",-1.25385730022283,-0.816860521185667,-0.5615262,-0.4940378
"5275_ofb",-1.25385730022283,-0.816860521185667,-0.5615262,-0.4940378
"5276_ofb",-1.25385730022283,-0.816860521185667,-0.5615262,-0.4940378
"5277_ofb",-1.25385730022283,-0.816860521185667,-0.5615262,-0.4940378
"5278_ofb",-0.938223158442805,-0.823494916868083,-0.5615262,0.3461604
"5279_ofb",-0.321387065316642,-0.821004941611831,-0.5615262,-0.4940378
"528_ofb",1.53723268150769,-0.669219345610606,-0.5615262,0.3461604
"5280_ofb",-1.25385730022283,-0.816860521185667,-0.5615262,-0.4940378
"5281_ofb",-1.15168705390507,-0.825861409528736,-0.5615262,-0.4940378
"5282_ofb",-1.15168705390507,-0.825861409528736,-0.5615262,-0.4940378
"5284_ofb",1.5143122836514,-0.823762434304503,-0.5615262,6.227547
"5285_ofb",1.5143122836514,-0.823762434304503,-0.5615262,6.227547
"5289_ofb",0.386354146339089,-0.825147401800086,-0.5615262,0.3461604
"529_ofb",1.53723268150769,-0.669219345610606,-0.5615262,0.3461604
"5290_ofb",0.386354146339089,-0.825147401800086,-0.5615262,0.3461604
"5291_ofb",0.386354146339089,-0.825147401800086,-0.5615262,0.3461604
"5292_ofb",0.386354146339089,-0.825147401800086,-0.5615262,0.3461604
"5293_ofb",0.386354146339089,-0.825147401800086,-0.5615262,-0.4940378
"5297_ofb",-0.518255220531828,-0.820484329686946,-0.5615262,2.026557
"53_ofb",2.19647907251803,-0.733828612166813,-0.5615262,0.3461604
"530_ofb",1.53723268150769,-0.669219345610606,-0.5615262,0.3461604
"5302_ofb",2.54172240665668,-0.825835761831325,-0.5615262,2.026557
